,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
283,in,wayne,952,36972,89,1.8202247191011236,3.067415730337079,14.123595505617978,305.0,0.29180327868852457
284,in,jefferson,1131,37002,16,1.875,3.65625,14.25,68.0,0.23529411764705882
285,in,lagrange,2748,34987,11,1.6363636363636365,3.0454545454545454,12.363636363636363,17.0,0.6470588235294118
286,in,adams,34460,35449,41,1.7560975609756098,3.097560975609756,10.390243902439025,161.0,0.2546583850931677
287,in,union,962,34404,16,1.75,2.90625,9.125,23.0,0.6956521739130435
288,in,newton,794,36608,61,1.721311475409836,2.942622950819672,16.081967213114755,239.0,0.25523012552301255
289,in,howard,2558,36841,73,1.8493150684931507,2.993150684931507,16.89041095890411,268.0,0.27238805970149255
290,in,brown,2647,40633,31,1.903225806451613,2.7580645161290325,62.32258064516129,97.0,0.31958762886597936
291,in,henry,2934,33164,17,1.9411764705882353,3.411764705882353,22.88235294117647,50.0,0.34
292,in,orange,700,31901,4,1.75,2.75,4.75,6.0,0.6666666666666666
293,in,delaware,3475,32666,2,1.5,3.25,4.5,5.0,0.4
294,in,jennings,1416,34177,42,1.8571428571428572,3.4285714285714284,11.238095238095237,171.0,0.24561403508771928
295,in,johnson,499,42691,8,1.625,3.5,7.625,12.0,0.6666666666666666
296,in,posey,3931,45646,28,1.7142857142857142,3.5892857142857144,12.821428571428571,103.0,0.27184466019417475
297,in,cass,338,34954,28,1.7857142857142858,3.1607142857142856,13.571428571428571,118.0,0.23728813559322035
298,in,owen,1095,33173,12,1.9166666666666667,3.1666666666666665,14.25,23.0,0.5217391304347826
299,in,benton,3128,39432,16,2.0,3.46875,12.25,43.0,0.37209302325581395
300,in,miami,1273,31354,131,1.8625954198473282,3.2480916030534353,54.11450381679389,893.0,0.14669652855543114
301,in,jackson,532,38888,61,1.819672131147541,3.418032786885246,18.311475409836067,255.0,0.23921568627450981
302,in,noble,1915,34625,65,1.8307692307692307,3.207692307692308,13.646153846153846,236.0,0.2754237288135593
303,in,lake,2433,38485,6,2.0,2.6666666666666665,20.333333333333332,8.0,0.75
304,in,perry,30956,33711,36,1.8055555555555556,3.2222222222222223,11.472222222222221,138.0,0.2608695652173913
305,in,clay,3540,33864,45,1.5555555555555556,2.6444444444444444,99.28888888888889,129.0,0.3488372093023256
306,in,harrison,4132,37177,16,1.875,3.0,21.5,27.0,0.5925925925925926
307,in,st. joseph,75633,41274,76,1.763157894736842,3.0723684210526314,15.052631578947368,291.0,0.2611683848797251
308,in,ohio,1930,35220,18,1.9444444444444444,3.5833333333333335,26.11111111111111,29.0,0.6206896551724138
309,in,grant,1031,35592,10,1.8,3.2,6.1,36.0,0.2777777777777778
310,in,tippecanoe,2357,34210,70,1.8285714285714285,3.164285714285714,18.642857142857142,252.0,0.2777777777777778
311,in,boone,1446,62698,116,1.75,2.8879310344827585,23.603448275862068,398.0,0.2914572864321608
312,ks,lyon,523,33378,27,1.7407407407407407,2.925925925925926,11.962962962962964,93.0,0.2903225806451613
313,ks,elk,743,39799,9,1.8888888888888888,3.5555555555555554,6.222222222222222,50.0,0.18
314,ks,harvey,92,38197,44,1.8181818181818181,3.5454545454545454,13.386363636363637,156.0,0.28205128205128205
315,ks,sheridan,212,52677,18,1.6666666666666667,3.8055555555555554,12.61111111111111,29.0,0.6206896551724138
316,ks,neosho,263,35565,12,1.8333333333333333,3.5,7.166666666666667,62.0,0.1935483870967742
317,ks,pottawatomie,197,48438,34,1.9411764705882353,3.4558823529411766,13.088235294117647,95.0,0.35789473684210527
318,ks,crawford,590,33475,21,1.7142857142857142,3.5476190476190474,14.714285714285714,95.0,0.22105263157894736
319,ks,franklin,347,37003,5,1.8,3.6,8.4,9.0,0.5555555555555556
320,ks,clay,70,39251,33,1.7878787878787878,3.484848484848485,12.212121212121213,94.0,0.35106382978723405
321,ks,scott,2265,67443,3,1.6666666666666667,5.0,9.333333333333334,8.0,0.375
322,ks,pawnee,298,42814,12,1.6666666666666667,3.8333333333333335,5.75,49.0,0.24489795918367346
323,ks,grant,50,51243,15,1.9333333333333333,4.166666666666667,7.4,47.0,0.3191489361702128
324,ks,sherman,537,36625,27,1.7407407407407407,3.3518518518518516,12.851851851851851,123.0,0.21951219512195122
325,ks,comanche,438,38696,12,1.6666666666666667,3.8333333333333335,4.333333333333333,45.0,0.26666666666666666
326,ks,jefferson,614,38324,81,1.8888888888888888,3.154320987654321,28.77777777777778,318.0,0.25471698113207547
327,ks,thomas,54,39719,18,1.6111111111111112,3.388888888888889,17.22222222222222,34.0,0.5294117647058824
328,ks,douglas,108,37883,34,1.8823529411764706,3.5588235294117645,15.117647058823529,109.0,0.3119266055045872
329,ks,gove,153,53858,5,1.4,4.0,11.4,7.0,0.7142857142857143
330,ks,cheyenne,194,42686,14,1.7142857142857142,3.6785714285714284,17.071428571428573,36.0,0.3888888888888889
331,ks,wabaunsee,521,45431,29,1.793103448275862,3.603448275862069,14.758620689655173,109.0,0.26605504587155965
332,ks,smith,266,40583,6,1.6666666666666667,4.333333333333333,3.3333333333333335,26.0,0.23076923076923078
333,ks,morris,24,39588,15,1.9333333333333333,4.233333333333333,14.933333333333334,72.0,0.20833333333333334
334,ks,morton,439,38439,16,1.75,4.0625,5.5625,23.0,0.6956521739130435
335,ks,sumner,157,36574,44,1.75,3.3863636363636362,11.136363636363637,153.0,0.2875816993464052
336,ks,greenwood,464,40168,14,1.9285714285714286,3.5,6.214285714285714,46.0,0.30434782608695654
337,ks,johnson,63,63277,9,1.8888888888888888,3.6666666666666665,3.2222222222222223,12.0,0.75
338,ks,miami,545,41823,81,1.876543209876543,3.0185185185185186,27.493827160493826,323.0,0.25077399380804954
339,ks,clark,140,51097,15,1.8666666666666667,3.7333333333333334,7.8,27.0,0.5555555555555556
340,ks,stanton,182,55496,88,1.8295454545454546,3.0,28.15909090909091,359.0,0.24512534818941503
341,ks,reno,1506,36148,35,1.7714285714285714,3.1142857142857143,9.857142857142858,128.0,0.2734375
342,ks,haskell,1950,74156,15,1.9333333333333333,4.333333333333333,8.533333333333333,50.0,0.3
343,ks,graham,52,49814,16,1.75,3.96875,13.625,32.0,0.5
344,ks,mitchell,256,49249,30,1.7,3.3833333333333333,10.7,102.0,0.29411764705882354
345,ks,lincoln,188,36138,3,1.6666666666666667,4.333333333333333,13.333333333333334,5.0,0.6
346,ks,nemaha,153,50505,16,1.75,4.1875,6.9375,52.0,0.3076923076923077
347,ks,osage,242,36926,23,1.9565217391304348,3.4347826086956523,16.82608695652174,101.0,0.22772277227722773
348,ks,lane,226,79792,7,1.7142857142857142,3.2857142857142856,5.0,14.0,0.5
349,ks,labette,72,37052,3,2.0,2.1666666666666665,5.333333333333333,6.0,0.5
350,ks,kiowa,941,31897,3,1.6666666666666667,3.5,2.3333333333333335,10.0,0.3
351,ks,kingman,2906,41913,28,1.7857142857142858,3.642857142857143,8.428571428571429,108.0,0.25925925925925924
352,ks,allen,174,36328,33,1.8484848484848484,3.5,15.969696969696969,104.0,0.3173076923076923
353,ks,harper,1333,44958,43,1.7209302325581395,3.3488372093023258,10.0,133.0,0.3233082706766917
354,ks,leavenworth,36062,38217,5,1.8,3.6,12.6,9.0,0.5555555555555556
355,ks,hamilton,243,70366,13,1.8461538461538463,3.423076923076923,6.846153846153846,43.0,0.3023255813953488
356,ks,ford,217,32681,13,1.9230769230769231,3.3461538461538463,10.461538461538462,20.0,0.65
357,ks,ellsworth,2999,38612,13,1.8461538461538463,4.115384615384615,14.0,72.0,0.18055555555555555
358,ks,ellis,2029,47125,17,1.6470588235294117,3.4705882352941178,18.941176470588236,38.0,0.4473684210526316
359,ks,cherokee,709,32957,5,1.8,3.6,8.4,11.0,0.45454545454545453
360,ks,atchison,10560,33996,15,1.8666666666666667,4.066666666666666,13.533333333333333,39.0,0.38461538461538464
361,ks,chase,436,41188,2,2.0,2.75,3.0,5.0,0.4
362,ks,chautauqua,93,40592,7,1.8571428571428572,3.2142857142857144,11.571428571428571,14.0,0.5
363,ks,greeley,296,49392,7,1.7142857142857142,3.2857142857142856,5.0,14.0,0.5
364,ks,linn,385,32225,1,1.0,4.5,2.0,5.0,0.2
365,ks,jackson,451,36827,34,1.8235294117647058,3.6323529411764706,15.794117647058824,102.0,0.3333333333333333
366,ks,mcpherson,13077,47435,3,2.0,2.1666666666666665,6.666666666666667,9.0,0.3333333333333333
367,ks,logan,542,46771,11,1.6363636363636365,4.2272727272727275,3.3636363636363638,19.0,0.5789473684210527
368,ks,washington,1062,43948,9,1.8888888888888888,4.166666666666667,9.11111111111111,32.0,0.28125
369,ks,wichita,389255,83074,30,1.8333333333333333,3.6166666666666667,20.333333333333332,105.0,0.2857142857142857
370,ks,wilson,736,39854,7,1.5714285714285714,3.7857142857142856,12.285714285714286,10.0,0.7
371,ks,wallace,59,51833,18,1.6666666666666667,3.75,16.555555555555557,39.0,0.46153846153846156
372,ks,shawnee,65845,41498,36,1.8611111111111112,3.263888888888889,34.0,163.0,0.22085889570552147
