,State,City,name,cat,price,rating,review,BusinessType,Total
186, nj,camden,Wink Lash & Nails,Nail Salons,$,4.0,13,spa,729
187, nj,camden,Bosley Hair Transplant & Restoration,Cosmetic Surgeons,0,4.0,6,spa,729
188, nj,camden,Lyly's Nails,Nail Salons,$,3.5,26,spa,729
189, nj,camden,PA Nail Salon and Spa,Nail Salons,$$,3.5,27,spa,729
190, nj,camden,Lisa's Nails,Nail Salons,$,4.0,5,spa,729
191, nj,camden,Art Plus Science,Hair Salons,$$,4.5,83,spa,729
192, nj,camden,J Squared Salon,Hair Salons,$$,4.5,36,spa,729
193, nj,camden,Milk + Honey Studio,Hair Salons,0,4.5,13,spa,729
194, nj,camden,Tommy Gentekos Hair Salon,Hair Salons,$$$,4.5,15,spa,729
195, nj,camden,#1 Nails & Spa,Nail Salons,$,4.0,12,spa,729
196, nj,camden,Great Nails & Spa,Nail Salons,0,2.5,7,spa,729
197, nj,camden,HeaD AreA,Hair Salons,$$,5.0,69,spa,729
198, nj,camden,J Jean Claude Hair Salon & Spa,Hair Salons,$$$,3.5,5,spa,729
199, nj,camden,Pure Nail Bar,Nail Salons,0,3.5,13,spa,729
0, nj,cape may,LILI Health Spa,Massage,$,5.0,12,spa,29
1, nj,cape may,Sea Spa at Congress Hall,Day Spas,$$$,4.0,17,spa,29
2, nj,cape may,Cape May Day Spa,Day Spas,$$$$,3.5,24,spa,29
3, nj,cape may,The Well Center For Massage,Massage,$$,4.5,25,spa,29
4, nj,cape may,West Cape May Massage By Pearl,Massage,$$,5.0,10,spa,29
5, nj,cape may,Evolution Salon & Spa,Hair Salons,$$,5.0,11,spa,29
6, nj,cape may,Lili's Massage,Reflexology,0,4.5,12,spa,29
7, nj,cape may,609 Store and Spa,Day Spas,$$,4.5,3,spa,29
8, nj,cape may,Eastern Spa LLC,Massage,0,5.0,4,spa,29
9, nj,cape may,Artizan Salon & Spa,Day Spas,$$,3.5,13,spa,29
10, nj,cape may,Rita Lynn Lyman Massage Therapy and Yoga,Massage Therapy,0,5.0,1,spa,29
11, nj,cape may,Shore Relaxation,Massage Therapy,0,5.0,1,spa,29
12, nj,cape may,Eternity Nails,Hair Removal,$$,4.5,56,spa,29
13, nj,cape may,Massage,Massage,$$,5.0,3,spa,29
14, nj,cape may,Accent On Beauty,Hair Salons,$$,4.0,15,spa,29
15, nj,cape may,Balance Pilates & Yoga Studio,Pilates,$$,4.5,2,spa,29
16, nj,cape may,Massage Paradise,Massage,0,4.0,3,spa,29
17, nj,cape may,Pamper Me Nail Salon,Nail Salons,$$,4.0,13,spa,29
18, nj,cape may,North Beach Health Club,Gyms,0,4.0,17,spa,29
19, nj,cape may,Sunrise Nails Spa,Nail Salons,0,4.0,13,spa,29
0, nj,morris,The Urban Muse,Day Spas,$$$,4.5,61,spa,12200
1, nj,morris,Salus Per Aquam,Massage,$$,5.0,14,spa,12200
2, nj,morris,Looma Spa,Day Spas,$$,4.0,55,spa,12200
3, nj,morris,Island Spa & Sauna,Massage,$$,4.5,640,spa,12200
4, nj,morris,IrisTree Chester,Day Spas,$$$,5.0,7,spa,12200
5, nj,morris,Depasquale the Spa,Hair Salons,$$$,3.5,156,spa,12200
6, nj,morris,Sakura Spa,Massage Therapy,0,3.5,10,spa,12200
7, nj,morris,Jenny Day Spa,Day Spas,0,5.0,4,spa,12200
8, nj,morris,Deluxe Spa,Day Spas,$$$,3.5,18,spa,12200
9, nj,morris,Sakura Spa,Day Spas,$$,4.0,26,spa,12200
10, nj,morris,Beaver Brook Day Spa,Massage,$$,4.5,25,spa,12200
11, nj,morris,Massage On Demand,Massage,0,5.0,5,spa,12200
12, nj,morris,Pure Day Spa,Nail Salons,$$,4.5,32,spa,12200
13, nj,morris,Nurture Spa,Massage,$$,4.5,43,spa,12200
14, nj,morris,B Jones Organic Spa,Skin Care,$$,5.0,15,spa,12200
15, nj,morris,Serenity Spa & Salon,Day Spas,0,5.0,2,spa,12200
16, nj,morris,Reflections Spa,Hair Salons,$$$,3.0,45,spa,12200
17, nj,morris,The Spa At Mount Airy,Day Spas,$$$,4.0,13,spa,12200
18, nj,morris,Harmony Day Spa,Day Spas,$$$,5.0,22,spa,12200
19, nj,morris,SoJo Spa Club,Hydrotherapy,$$$,3.5,1589,spa,12200
20, nj,morris,Tranquility Den Massage,Massage,0,5.0,37,spa,12200
21, nj,morris,Spa at Randolph,Day Spas,0,5.0,1,spa,12200
22, nj,morris,Stone Body Work,Massage,$$,3.5,11,spa,12200
23, nj,morris,MassageLuXe,Massage,0,4.5,20,spa,12200
24, nj,morris,Spa Rejuv,Day Spas,$$,4.0,6,spa,12200
25, nj,morris,Luciana Skin Care,Waxing,0,5.0,2,spa,12200
26, nj,morris,Elements Spa,Day Spas,$$$,3.0,28,spa,12200
27, nj,morris,Bella Medispa & Salon,Day Spas,$$,4.0,20,spa,12200
28, nj,morris,Benessere,Massage,$$,5.0,15,spa,12200
29, nj,morris,The Woodhouse Day Spa - Montclair,Day Spas,$$$,3.5,97,spa,12200
30, nj,morris,Changes Spa & Aesthetics,Massage,0,5.0,4,spa,12200
31, nj,morris,Eden Organics Salon & Spa,Day Spas,$$,4.5,53,spa,12200
32, nj,morris,Bear Mountain Spa,Massage,$$,4.5,29,spa,12200
33, nj,morris,Tru Nature Yoga & Wellness,Yoga,0,4.0,5,spa,12200
34, nj,morris,Asian Lotus Retreat,Skin Care,$$,5.0,15,spa,12200
35, nj,morris,Oasys Day Spa,Day Spas,$$,4.5,50,spa,12200
36, nj,morris,Skin Deep Salon and Spa,Day Spas,$$$,4.0,31,spa,12200
37, nj,morris,Balance Face & Body Wellness,Medical Spas,$$,4.5,9,spa,12200
38, nj,morris,Elements Massage - Totowa,Massage,$$,4.5,46,spa,12200
39, nj,morris,The Lotus Spa & Tea,Day Spas,$$,3.5,45,spa,12200
40, nj,morris,Ohm Spa,Day Spas,$$$,4.5,234,spa,12200
41, nj,morris,The Mandarin Spa,Day Spas,$$,4.5,127,spa,12200
42, nj,morris,Vallerie-European Spa,Day Spas,0,5.0,5,spa,12200
43, nj,morris,Total Body Clinic,Skin Care,$$,4.5,23,spa,12200
44, nj,morris,Vepo Day Spa,Skin Care,$$,4.0,35,spa,12200
45, nj,morris,Puritie Spa,Eyelash Service,$$,5.0,10,spa,12200
46, nj,morris,Stress Solutions Spa,Waxing,$$,5.0,8,spa,12200
47, nj,morris,Body Renew,Massage,$$,4.5,21,spa,12200
48, nj,morris,Spring Reflexology Spa,Reflexology,$$,4.0,82,spa,12200
49, nj,morris,Iron Mountain Healing,Reiki,0,5.0,2,spa,12200
50, nj,morris,Below Body Bar,Medical Spas,0,5.0,1,spa,12200
51, nj,morris,The Botanical Spa,Massage,$$,4.0,72,spa,12200
52, nj,morris,Andrea's Day Spa,Day Spas,$$,4.5,5,spa,12200
53, nj,morris,Massage Heights Body & Face,Massage,$$,4.0,12,spa,12200
54, nj,morris,Pozé Massages,Massage,0,5.0,1,spa,12200
55, nj,morris,Zahara Day Spa,Day Spas,$$,4.5,101,spa,12200
56, nj,morris,Garden of Life Massage & Yoga Center,Massage Therapy,0,4.5,6,spa,12200
57, nj,morris,Asian Lotus Retreat,Skin Care,0,4.0,5,spa,12200
58, nj,morris,Spavia Day Spa - Thornwood,Day Spas,0,5.0,9,spa,12200
59, nj,morris,New Foot Massage - Chatham,Reflexology,0,4.5,33,spa,12200
60, nj,morris,Main Street Massage Therapy,Massage,$$$,4.5,17,spa,12200
61, nj,morris,The Spa At Little River,Day Spas,$$$,4.0,25,spa,12200
62, nj,morris,Bliss Beauty & Body Company,Hair Salons,0,5.0,6,spa,12200
63, nj,morris,The Museum Spa,Day Spas,0,5.0,1,spa,12200
64, nj,morris,Taiji Oriental Massage,Massage,$$,4.0,102,spa,12200
65, nj,morris,Me Salon and Spa,Day Spas,$$,5.0,8,spa,12200
66, nj,morris,Shear Design Salon & Day Spa,Day Spas,$$,4.5,27,spa,12200
67, nj,morris,Nail Art and More,Nail Salons,$$,4.0,40,spa,12200
68, nj,morris,Salon and Spa At Boulder Hills,Hair Salons,0,4.0,4,spa,12200
69, nj,morris,TG Nail & Spa,Nail Salons,$$$$,4.0,10,spa,12200
70, nj,morris,Everlasting Haven Spa and Wellness Studio,Skin Care,0,5.0,13,spa,12200
71, nj,morris,Sugey Spa,Waxing,$$,4.5,50,spa,12200
72, nj,morris,Jade Spa,Massage,0,5.0,1,spa,12200
73, nj,morris,Elements Massage - Nutley,Massage,$$,4.0,80,spa,12200
74, nj,morris,"Montville Medspa & Pain Center: Donna D'Alessio, MD",Medical Spas,0,5.0,2,spa,12200
75, nj,morris,MJ Treatment Spa & Wellness,Skin Care,$$,4.5,92,spa,12200
