,State,City,name,cat,price,rating,review,BusinessType,Total
44, al,mobile,Best Western Plus Daphne Inn & Suites,Hotels,$$,2.5,20,hotel,137
45, al,mobile,Baron's On the Bay Inn,Hotels,0,3.0,9,hotel,137
46, al,mobile,Rocky Creek Inn,Hotels,$,3.0,3,hotel,137
47, al,mobile,Holiday Inn Express Pascagoula-Moss Point,Hotels,$$,3.0,8,hotel,137
48, al,mobile,Red Roof Inns,Hotels,$,1.0,4,hotel,137
49, al,mobile,Americas Best Value Inn & Suites Mobile,Hotels,0,1.0,2,hotel,137
50, al,mobile,Alabama Welcome Center,Rest Stops,$$,4.5,17,hotel,137
51, al,mobile,Pelican Landing,Hotels,0,5.0,1,hotel,137
52, al,mobile,La Quinta Inn by Wyndham Moss Point - Pascagoula,Hotels,$$,2.0,17,hotel,137
53, al,mobile,Americas Best Value Inn Tillmans Corner Mobile,Hotels,$$,1.5,5,hotel,137
54, al,mobile,Scenic Motel,Hotels,0,1.0,3,hotel,137
55, al,mobile,Budgetel,Hotels,0,1.0,1,hotel,137
56, al,mobile,Red Roof Inn Mobile North - Saraland,Hotels,0,1.5,2,hotel,137
57, al,mobile,Rodeway Inn,Hotels,0,1.0,2,hotel,137
58, al,mobile,Crown Inn,Hotels,$,4.0,1,hotel,137
59, al,mobile,America's Best Inn Chickasaw,Hotels,0,1.0,2,hotel,137
0, al,montgomery,Holiday Inn Express Montgomery - East I-85,Venues & Event Spaces,$$,4.5,24,hotel,99
1, al,montgomery,Staybridge Suites Montgomery - Downtown,Hotels,0,5.0,5,hotel,99
2, al,montgomery,Renaissance Montgomery Hotel & Spa at the Convention Center,Hotels,$$$,3.5,98,hotel,99
3, al,montgomery,Hampton Inn & Suites Montgomery-Downtown,Hotels,$$,3.5,58,hotel,99
4, al,montgomery,Hilton Garden Inn Montgomery - EastChase,Hotels,$$$,4.5,15,hotel,99
5, al,montgomery,Homewood Suites by Hilton Montgomery EastChase,Hotels,$$$,4.5,26,hotel,99
6, al,montgomery,Drury Inn & Suites Montgomery,Hotels,$$,4.5,38,hotel,99
7, al,montgomery,Best Western Montgomery I-85 North Hotel,Hotels,$$,4.5,4,hotel,99
8, al,montgomery,Hampton Inn & Suites Montgomery-EastChase,Hotels,$$,4.5,18,hotel,99
9, al,montgomery,Homewood Suites Montgomery,Hotels,$$,3.5,25,hotel,99
10, al,montgomery,Hampton Inn Wetumpka,Hotels,0,5.0,1,hotel,99
11, al,montgomery,SpringHill Suites Montgomery Downtown,Hotels,0,4.5,3,hotel,99
12, al,montgomery,The Lattice Inn,Hotels,$$,5.0,8,hotel,99
13, al,montgomery,Fairfield Inn & Suites,Hotels,$$,4.0,18,hotel,99
14, al,montgomery,Hilton Garden Inn Montgomery East,Hotels,$$,2.5,31,hotel,99
15, al,montgomery,Holiday Inn Montgomery Airport South,Hotels,$$,3.5,21,hotel,99
16, al,montgomery,DoubleTree by Hilton Hotel Montgomery Downtown,Hotels,$$,3.0,47,hotel,99
17, al,montgomery,Comfort Suites Montgomery East Monticello Dr,Hotels,$$,3.5,7,hotel,99
18, al,montgomery,Courtyard Montgomery,Hotels,$$,2.5,36,hotel,99
19, al,montgomery,Holiday Inn Express & Suites Montgomery E - Eastchase,Hotels,$$,3.0,20,hotel,99
20, al,montgomery,La Quinta by Wyndham Prattville,Hotels,$$,3.5,22,hotel,99
21, al,montgomery,University Inn,Hotels,$,3.0,13,hotel,99
22, al,montgomery,Country Inn & Suites by Carlson-Montgomery-East,Hotels,$$,1.0,17,hotel,99
23, al,montgomery,Montgomery Marriott Prattville Hotel & Conf Ctr at Capitol Hill,Hotels,$$$,3.5,18,hotel,99
24, al,montgomery,Days Inn by Wyndham Montgomery Near AUM,Hotels,0,1.5,10,hotel,99
25, al,montgomery,Comfort Inn & Suites Montgomery East Carmichael Rd,Hotels,0,2.5,3,hotel,99
26, al,montgomery,Scottish Inns,Hotels,0,4.0,1,hotel,99
27, al,montgomery,Days Inn Montgomery Midtown,Hotels,$$,2.0,5,hotel,99
28, al,montgomery,Days Inn & Suites by Wyndham Prattville-Montgomery,Hotels,$$,3.5,4,hotel,99
29, al,montgomery,Regency Inn,Hotels,$$,3.0,4,hotel,99
30, al,montgomery,Hampton Inn & Suites Prattville,Hotels,$$,2.5,13,hotel,99
31, al,montgomery,Sleep Inn & Suites East Chase,Hotels,$,2.0,13,hotel,99
32, al,montgomery,Sonesta ES Suites Montgomery,Hotels,0,3.0,1,hotel,99
33, al,montgomery,InTown Suites,Hotels,0,2.5,3,hotel,99
34, al,montgomery,Home Inn & Suites,Hotels,$$,2.5,9,hotel,99
35, al,montgomery,Econo Lodge Inn & Suites,Hotels,$$,1.0,8,hotel,99
36, al,montgomery,Country Inn & Suites - Millbrook,Hotels,$$$,3.5,2,hotel,99
37, al,montgomery,Alabama Hotel,Hotels,$,2.0,11,hotel,99
38, al,montgomery,Hotel Montgomery AL I-85,Hotels,0,1.0,1,hotel,99
39, al,montgomery,Motel 6,Hotels,$,2.0,4,hotel,99
0, al,talladega,Holiday Inn Express & Suites Talladega,Hotels,$$,3.5,5,hotel,9
1, al,talladega,Somerset House Bed & Breakfast,Hotels,0,5.0,4,hotel,9
2, al,talladega,Comfort Inn & Suites,Hotels,$$,4.0,4,hotel,9
3, al,talladega,Budget Inn & Suites,Hotels,$$,1.5,3,hotel,9
4, al,talladega,Americas Best Value Inn Pell City Riverside,Hotels,$,4.0,2,hotel,9
5, al,talladega,Lake Front Motel,Hotels,0,5.0,1,hotel,9
6, al,talladega,Days Inn by Wyndham Lincoln,Hotels,$,1.0,5,hotel,9
7, al,talladega,Lincoln Inn,Hotels,0,1.0,1,hotel,9
8, al,talladega,Race City Travel Center,Rest Stops,$,4.0,3,hotel,9
0, al,tuscaloosa,Home2 Suites by Hilton Tuscaloosa Downtown University Boulevard,Hotels,$$,5.0,28,hotel,44
1, al,tuscaloosa,Hampton Inn Tuscaloosa-University,Hotels,$$,4.0,35,hotel,44
2, al,tuscaloosa,Holiday Inn Express & Suites Tuscaloosa-University,Hotels,$$,4.5,12,hotel,44
3, al,tuscaloosa,Embassy Suites by Hilton Tuscaloosa Alabama Downtown,Hotels,$$,4.0,26,hotel,44
4, al,tuscaloosa,SpringHill Suites by Marriott Tuscaloosa,Hotels,$$,4.0,10,hotel,44
5, al,tuscaloosa,Hotel Indigo Tuscaloosa Downtown,Hotels,$$,3.0,38,hotel,44
6, al,tuscaloosa,Candlewood Suites Tuscaloosa,Hotels,$$,4.0,9,hotel,44
7, al,tuscaloosa,Hotel Capstone,Hotels,$$,3.0,27,hotel,44
8, al,tuscaloosa,Courtyard by Marriott Tuscaloosa,Hotels,$$,4.0,13,hotel,44
9, al,tuscaloosa,Comfort Suites Tuscaloosa near University,Hotels,$$,3.5,8,hotel,44
10, al,tuscaloosa,Best Western Catalina Inn,Hotels,$$,3.5,7,hotel,44
11, al,tuscaloosa,Wingate By Wyndham Tuscaloosa,Hotels,$$,3.5,24,hotel,44
12, al,tuscaloosa,Hampton Inn Tuscaloosa-East,Hotels,$$,3.5,9,hotel,44
13, al,tuscaloosa,Country Inn & Suites By Carlson,Hotels,$$$,3.5,15,hotel,44
14, al,tuscaloosa,Hilton Garden Inn Tuscaloosa,Hotels,$$,3.0,16,hotel,44
15, al,tuscaloosa,Fairfield Inn by Marriott Tuscaloosa,Hotels,$$,3.5,13,hotel,44
16, al,tuscaloosa,Best Western University Inn,Hotels,$$,2.5,22,hotel,44
17, al,tuscaloosa,La Quinta by Wyndham Tuscaloosa McFarland,Hotels,$$,1.5,56,hotel,44
18, al,tuscaloosa,Bama Bed & Breakfast,Bed & Breakfast,0,3.5,3,hotel,44
19, al,tuscaloosa,Microtel Inn & Suites by Wyndham Tuscaloosa Near University,Hotels,$$,2.5,19,hotel,44
0, ak,anchorage municipality,Embassy Suites by Hilton Anchorage,Hotels,$$,4.0,77,hotel,108
1, ak,anchorage municipality,Four Points by Sheraton Anchorage Downtown,Hotels,0,4.5,3,hotel,108
2, ak,anchorage municipality,SpringHill Suites by Marriott Anchorage University Lake,Hotels,$$,4.0,57,hotel,108
3, ak,anchorage municipality,Hyatt House Anchorage,Hotels,$$,4.0,24,hotel,108
4, ak,anchorage municipality,Dimond Center Hotel,Hotels,$$,3.5,36,hotel,108
5, ak,anchorage municipality,Home2 Suites by Hilton Anchorage/Midtown,Hotels,$$,4.0,35,hotel,108
6, ak,anchorage municipality,A Wildflower Inn,Hotels,$$,5.0,25,hotel,108
7, ak,anchorage municipality,Hotel Captain Cook,Hotels,$$$,3.5,182,hotel,108
8, ak,anchorage municipality,Staybridge Suites  - Anchorage,Hotels,0,4.0,5,hotel,108
9, ak,anchorage municipality,Marriott Anchorage Downtown,Hotels,$$$,3.5,87,hotel,108
10, ak,anchorage municipality,La Quinta by Wyndham Anchorage Airport,Hotels,$$,4.0,19,hotel,108
11, ak,anchorage municipality,Courtyard by Marriott Anchorage Airport,Hotels,$$,3.5,51,hotel,108
12, ak,anchorage municipality,Sheraton Anchorage Hotel & Spa,Hotels,$$$,3.0,128,hotel,108
13, ak,anchorage municipality,"My Place Hotel-Anchorage, AK",Hotels,$$,4.0,12,hotel,108
14, ak,anchorage municipality,TownePlace Suites Anchorage Midtown,Hotels,$$,4.0,15,hotel,108
15, ak,anchorage municipality,SpringHill Suites by Marriott Anchorage Midtown,Hotels,$$$,3.5,22,hotel,108
16, ak,anchorage municipality,Hilton Garden Inn Anchorage,Hotels,$$,3.5,55,hotel,108
17, ak,anchorage municipality,Hampton Inn Anchorage,Hotels,$$,3.5,33,hotel,108
18, ak,anchorage municipality,The Lakefront Anchorage,Hotels,$$$,2.5,118,hotel,108
19, ak,anchorage municipality,Copper Whale Inn,Hotels,$$,4.5,27,hotel,108
20, ak,anchorage municipality,Extended Stay America - Anchorage - Midtown,Hotels,$$,2.0,35,hotel,108
21, ak,anchorage municipality,Jewel Lake Bed & Breakfast,Hotels,$$,4.5,9,hotel,108
22, ak,anchorage municipality,Alex Hotel & Suites,Hotels,$$,2.0,41,hotel,108
23, ak,anchorage municipality,Aviator Hotel Anchorage,Hotels,$$,2.0,66,hotel,108
24, ak,anchorage municipality,Within the Wild Adventure Lodges,Resorts,0,5.0,1,hotel,108
25, ak,anchorage municipality,Eagle River Motel,Hotels,$$,4.0,4,hotel,108
26, ak,anchorage municipality,Chelsea Inn Hotel,Hotels,$,1.5,11,hotel,108
27, ak,anchorage municipality,Aptel Studio Hotel,Hotels,$$$,3.0,9,hotel,108
28, ak,anchorage municipality,Spenard Motel,Hotels,$,3.0,2,hotel,108
29, ak,anchorage municipality,Clarion Suites Downtown,Hotels,$$,2.5,41,hotel,108
30, ak,anchorage municipality,City Garden Bed & Breakfast,Hotels,$$,5.0,5,hotel,108
31, ak,anchorage municipality,Lakeshore Motor Inn,Hotels,$$,3.0,9,hotel,108
32, ak,anchorage municipality,The Anchorage Downtown Hotel,Hotels,$$,3.0,23,hotel,108
33, ak,anchorage municipality,Coast International Inn,Hotels,$$,2.5,38,hotel,108
34, ak,anchorage municipality,Americas Best Value Inn & Suites Anchorage Airport,Hotels,$,1.5,32,hotel,108
35, ak,anchorage municipality,Al's Alaskan Inn,Hotels,$$,3.0,8,hotel,108
36, ak,anchorage municipality,Spenard Hostel International,Hostels,0,4.5,21,hotel,108
37, ak,anchorage municipality,Ingra House,Hotels,$$,3.5,7,hotel,108
38, ak,anchorage municipality,Inlet Tower Hotel & Suites,Hotels,$$,2.0,94,hotel,108
39, ak,anchorage municipality,Extended Stay America - Anchorage - Downtown,Hotels,$$,1.5,52,hotel,108
0, ak,bristol bay borough,King Salmon Lodge,Resorts,0,5.0,4,hotel,10
1, ak,bristol bay borough,Antlers Inn,Hotels,$$,5.0,1,hotel,10
2, ak,bristol bay borough,D & D Restaurant,Hotels,$$,4.5,7,hotel,10
3, ak,bristol bay borough,Brooks Lodge,Hotels,$$$$,4.5,7,hotel,10
4, ak,bristol bay borough,Katmai Lodge,Resorts,0,5.0,1,hotel,10
5, ak,bristol bay borough,King Ko Inn Office & Bar,Hotels,0,3.5,3,hotel,10
6, ak,bristol bay borough,Alaskan Sportsmans Lodge,Resorts,0,5.0,1,hotel,10
7, ak,bristol bay borough,King Salmon Inn,Hotels,0,3.0,1,hotel,10
8, ak,bristol bay borough,Katmai Adventure Lodge,Resorts,0,5.0,2,hotel,10
9, ak,bristol bay borough,Alaska Trophy Adventures Lodge,Mountain Huts,0,5.0,1,hotel,10
0, ak,fairbanks north star borough,Chena Hot Springs Resort,Resorts,0,3.0,150,hotel,3
1, ak,fairbanks north star borough,Chena Hot Springs Resort,Swimming Pools,0,3.0,27,hotel,3
2, ak,fairbanks north star borough,Chena Hot Springs,Resorts,0,1.0,1,hotel,3
0, ak,haines borough,Aspen Suites Hotel,Hotels,$$$,5.0,8,hotel,6
1, ak,haines borough,Captain's Choice Motel,Hotels,$$,4.0,8,hotel,6
2, ak,haines borough,Hotel Halsingland,Hotels,$$$,4.0,5,hotel,6
3, ak,haines borough,Fort Seward Bed & Breakfast,Hotels,$$,5.0,2,hotel,6
4, ak,haines borough,Fort Seward Lodge,Hotels,0,2.5,2,hotel,6
5, ak,haines borough,Bear Creek Cabins,Hotels,0,1.0,1,hotel,6
0, ak,juneau city and borough,Best Western Grandma's Feather Bed,Hotels,$$,4.5,27,hotel,22
1, ak,juneau city and borough,Alaskan Hotel & Bar,Hotels,$$,3.5,63,hotel,22
2, ak,juneau city and borough,Four Points by Sheraton Juneau,Hotels,$$$,3.0,20,hotel,22
3, ak,juneau city and borough,Alaska's Capital Inn,Hotels,$$$,5.0,5,hotel,22
4, ak,juneau city and borough,Silverbow Inn,Hotels,$$$$,4.0,30,hotel,22
5, ak,juneau city and borough,Juneau Hotel,Hotels,$$,3.5,14,hotel,22
6, ak,juneau city and borough,Aspen Suites Hotel,Hotels,$$,3.5,16,hotel,22
7, ak,juneau city and borough,Driftwood Hotel,Hotels,$$,3.0,30,hotel,22
8, ak,juneau city and borough,Jorgenson House Luxury Bed & Breakfast,Hotels,0,5.0,2,hotel,22
9, ak,juneau city and borough,Best Western Country Lane Inn,Hotels,$$,3.5,16,hotel,22
10, ak,juneau city and borough,"Baranof Downtown, BW Signature Collection",Hotels,0,2.5,10,hotel,22
11, ak,juneau city and borough,Prospector Hotel,Hotels,$$,2.0,29,hotel,22
12, ak,juneau city and borough,Frontier Suites Hotel In Juneau,Hotels,$$,3.0,13,hotel,22
13, ak,juneau city and borough,A Beachside Luxury,Bed & Breakfast,0,3.5,6,hotel,22
14, ak,juneau city and borough,Extended Stay America - Juneau - Shell Simmons Drive,Hotels,$$,2.5,17,hotel,22
15, ak,juneau city and borough,Travelodge by Wyndham Juneau,Hotels,$$,3.0,5,hotel,22
16, ak,juneau city and borough,Super 8 by Wyndham Juneau,Hotels,$$,3.0,14,hotel,22
17, ak,juneau city and borough,Ramada by Wyndham Juneau,Hotels,0,1.0,4,hotel,22
18, ak,juneau city and borough,Bergmann Hotel,Hotels,$,2.0,2,hotel,22
19, ak,juneau city and borough,Chinook's Restaurant-Goldbelt Hotel,Hotels,0,1.0,1,hotel,22
0, ak,kenai peninsula borough,Aksupperclub,Hotels,$$$,5.0,4,hotel,29
1, ak,kenai peninsula borough,Deep Creek Fishing Club,Resorts,0,5.0,1,hotel,29
2, ak,kenai peninsula borough,Whispering Winds Retreat B&B,Hotels,0,5.0,2,hotel,29
3, ak,kenai peninsula borough,Tustumena Lodge,Hotels,$$,4.5,4,hotel,29
4, ak,kenai peninsula borough,Driftwood Inn,Hotels,$$,4.5,25,hotel,29
5, ak,kenai peninsula borough,Baycrest Lodge,Vacation Rentals,0,5.0,7,hotel,29
6, ak,kenai peninsula borough,Glacier View Cabins,Hotels,0,5.0,1,hotel,29
7, ak,kenai peninsula borough,Homer Inn & Spa,Hotels,$$$,4.0,9,hotel,29
8, ak,kenai peninsula borough,Decanter Inn,Hotels,$,4.0,1,hotel,29
9, ak,kenai peninsula borough,Spruce Acres Cabins,Hotels,$$,4.5,3,hotel,29
10, ak,kenai peninsula borough,Windjammer Suites,Hotels,$,4.0,2,hotel,29
11, ak,kenai peninsula borough,Kachemak Bay Wilderness Lodge,Guest Houses,0,5.0,1,hotel,29
12, ak,kenai peninsula borough,Alaska's Pioneer Inn,Hotels,$$,4.5,7,hotel,29
13, ak,kenai peninsula borough,Bidarka Inn - Best Western,Hotels,$$$$,3.0,14,hotel,29
14, ak,kenai peninsula borough,A Room With A View B & B,Hotels,0,4.5,3,hotel,29
15, ak,kenai peninsula borough,Dandy Cabins of Homer,Hotels,$$,4.5,3,hotel,29
16, ak,kenai peninsula borough,Good Karma Inn,Bed & Breakfast,0,5.0,4,hotel,29
17, ak,kenai peninsula borough,The Ocean Shores,Hotels,$$$,3.5,14,hotel,29
18, ak,kenai peninsula borough,Aspen Hotel - Homer,Hotels,0,3.5,3,hotel,29
19, ak,kenai peninsula borough,Escape For Two,Bed & Breakfast,0,5.0,3,hotel,29
0, ak,kodiak island borough,Alaska's Kodiak Island Resort,Hotels,$$$$,2.5,3,hotel,2
1, ak,kodiak island borough,Larsen Bay Lodge,Wildlife Hunting Ranges,0,3.0,6,hotel,2
0, ak,matanuska-susitna borough,Talkeetna Alaskan Lodge,Hotels,$$$,4.0,54,hotel,22
1, ak,matanuska-susitna borough,Talkeetna Denali View Lodge & Cabins,Hotels,$$,5.0,8,hotel,22
2, ak,matanuska-susitna borough,Susitna River Lodge,Hotels,$$,4.5,14,hotel,22
3, ak,matanuska-susitna borough,Denali Fireside Cabins & Suites,Hotels,0,5.0,4,hotel,22
4, ak,matanuska-susitna borough,Talkeetna Wilderness Lodge and Cabins,Vacation Rentals,0,5.0,3,hotel,22
5, ak,matanuska-susitna borough,Swiss Alaska Inn,Hotels,$$,4.5,9,hotel,22
6, ak,matanuska-susitna borough,Talkeetna Roadhouse,Cafes,$$,4.0,280,hotel,22
7, ak,matanuska-susitna borough,Talkeetna Inn,Hotels,$,4.0,6,hotel,22
8, ak,matanuska-susitna borough,Talkeetna Bed & Breakfeast,Hotels,0,5.0,3,hotel,22
9, ak,matanuska-susitna borough,Talkeetna Hideaway,Hotels,0,4.5,3,hotel,22
10, ak,matanuska-susitna borough,Meandering Moose Lodging,Bed & Breakfast,0,4.5,13,hotel,22
11, ak,matanuska-susitna borough,Trapper Creek Inn,Hotels,$$$,4.0,8,hotel,22
12, ak,matanuska-susitna borough,Fairview Inn,Hotels,$,4.0,23,hotel,22
13, ak,matanuska-susitna borough,Talkeetna Love-Lee Cabins,Vacation Rentals,0,5.0,2,hotel,22
14, ak,matanuska-susitna borough,a B&B on C,Hotels,0,5.0,3,hotel,22
15, ak,matanuska-susitna borough,Mt. McKinley Wilderness Lodge,Hotels,$$$,3.0,20,hotel,22
16, ak,matanuska-susitna borough,Latitude 62 Lodge,Hotels,$$$,4.5,3,hotel,22
17, ak,matanuska-susitna borough,H & H Lakeview Lounge & Restaurant,Hotels,$$,4.0,8,hotel,22
18, ak,matanuska-susitna borough,Talkeetna Hostel International,Hotels,$,3.5,4,hotel,22
19, ak,matanuska-susitna borough,Mt. McKinley Princess Wilderness Lodge,Resorts,0,1.5,5,hotel,22
0, ak,sitka city and borough,Sitka Hotel,Hotels,$$,4.0,21,hotel,13
1, ak,sitka city and borough,Eagle Bay Inn,Hotels,$$,5.0,7,hotel,13
2, ak,sitka city and borough,Westmark Sitka Hotel,Hotels,$$$,3.0,34,hotel,13
3, ak,sitka city and borough,Longliner Lodge & Suites,Hotels,$$,4.0,4,hotel,13
4, ak,sitka city and borough,Totem Square Hotel & Marina,Hotels,$$,2.5,12,hotel,13
5, ak,sitka city and borough,Sitka Hostel,Hostels,0,4.5,2,hotel,13
6, ak,sitka city and borough,Alaska Premier Charters Wild Strawberry Lodge,Fishing,$$,5.0,13,hotel,13
7, ak,sitka city and borough,Sitka Point Lodge And Fishing Charters,Boat Charters,0,5.0,2,hotel,13
8, ak,sitka city and borough,Sitka Hotel Restaurant,American (Traditional),$$,3.5,35,hotel,13
9, ak,sitka city and borough,Aspen Hotel,Hotels,$$$,3.0,1,hotel,13
10, ak,sitka city and borough,Cinnamon Bear Bed & Breakfast,Bed & Breakfast,0,3.0,2,hotel,13
11, ak,sitka city and borough,Super 8 by Wyndham Sitka,Hotels,$$,3.5,6,hotel,13
12, ak,sitka city and borough,Ann's Gavan Hill Bed & Breakfast,Hotels,$$,3.0,2,hotel,13
0, az,maricopa,Harrah's Ak-Chin,Hotels,$$,3.0,220,hotel,603
1, az,maricopa,Francisco Grande Hotel and Golf Resort,Hotels,$$,3.5,32,hotel,603
2, az,maricopa,Holiday Inn Express & Suites Casa Grande,Hotels,$$,3.5,28,hotel,603
3, az,maricopa,Marriott Phoenix Chandler,Hotels,0,4.0,5,hotel,603
4, az,maricopa,Drury Inn & Suites Phoenix Tempe,Hotels,$$,4.5,82,hotel,603
5, az,maricopa,Sheraton Grand at Wild Horse Pass,Hotels,$$$,3.5,261,hotel,603
6, az,maricopa,Hampton Inn & Suites Phoenix Chandler-Fashion Center AZ,Hotels,$$,4.5,51,hotel,603
7, az,maricopa,Cambria Hotel Phoenix Chandler - Fashion Center,Hotels,$$,4.5,31,hotel,603
8, az,maricopa,Gila River Hotels & Casinos - Wild Horse Pass,Casinos,$$,3.0,388,hotel,603
9, az,maricopa,Holiday Inn Express & Suites Phoenix West - Buckeye,Hotels,$$,4.5,24,hotel,603
10, az,maricopa,Home2 Suites by Hilton Phoenix Chandler,Hotels,$$,4.5,50,hotel,603
11, az,maricopa,Rancho Sonora Inn & RV Park,Hotels,$$,4.5,17,hotel,603
12, az,maricopa,Yucca Motel,Hotels,$$,4.5,27,hotel,603
13, az,maricopa,Best Western Space Age Lodge,Hotels,$$,4.0,45,hotel,603
14, az,maricopa,America's Choice Inn & Suites,Hotels,$,3.5,13,hotel,603
15, az,maricopa,Holiday Inn Casa Grande,Hotels,$$,3.0,44,hotel,603
16, az,maricopa,Holiday Inn Phoenix - Chandler,Hotels,$$,3.5,40,hotel,603
17, az,maricopa,Hyatt Place Phoenix/Mesa,Hotels,$$,4.0,110,hotel,603
18, az,maricopa,Hampton Inn & Suites Phoenix/Gilbert,Hotels,$$,4.0,61,hotel,603
19, az,maricopa,Comfort Inn,Hotels,$$,3.5,24,hotel,603
20, az,maricopa,AC Hotel by Marriott Phoenix Tempe/Downtown,Hotels,$$,4.0,76,hotel,603
21, az,maricopa,GreenTree Inn & Suites Florence,Hotels,$$,3.5,16,hotel,603
22, az,maricopa,Best Western Plus Chandler Hotel & Suites,Hotels,$$,3.0,25,hotel,603
23, az,maricopa,Crowne Plaza Resort Phoenix - Chandler Golf Resort,Hotels,$$,2.5,161,hotel,603
24, az,maricopa,Drury Inn & Suites Phoenix Airport,Hotels,$$,4.5,107,hotel,603
25, az,maricopa,Holiday Inn Express & Suites Tempe,Venues & Event Spaces,$$,3.5,34,hotel,603
26, az,maricopa,Hampton Inn & Suites Tempe - Phoenix Airport,Hotels,$,4.0,6,hotel,603
27, az,maricopa,Hyatt Place Phoenix Chandler Fashion Center,Hotels,$$,3.0,59,hotel,603
28, az,maricopa,Home2 Suites By Hilton Phoenix Glendale-Westgate,Hotels,$$,4.5,21,hotel,603
29, az,maricopa,Sanctuary on Camelback Mountain Resort and Spa,Venues & Event Spaces,0,4.5,301,hotel,603
30, az,maricopa,Kimpton Palomar Hotel Phoenix Cityscape,Hotels,$$$,4.0,369,hotel,603
31, az,maricopa,Residence Inn By Marriot,Hotels,0,5.0,2,hotel,603
32, az,maricopa,Hotel Valley Ho,Hotels,$$$,4.0,681,hotel,603
33, az,maricopa,SpringHill Suites Phoenix Glendale/Peoria,Hotels,$$,4.0,46,hotel,603
34, az,maricopa,Hampton Inn & Suites Phoenix Tempe,Hotels,$$,4.5,45,hotel,603
35, az,maricopa,Comfort Suites State Farm Stadium Area,Hotels,$$,4.0,50,hotel,603
36, az,maricopa,Homewood Suites by Hilton Phoenix-Avondale,Hotels,$$,4.0,32,hotel,603
37, az,maricopa,Best Western Apache Junction Inn,Hotels,$$,4.0,19,hotel,603
38, az,maricopa,MOXY Phoenix Tempe,Hotels,$$,4.0,204,hotel,603
39, az,maricopa,Courtyard by Marriott Phoenix West/Avondale,Hotels,$$,4.0,59,hotel,603
40, az,maricopa,Red Roof Inn,Hotels,0,3.5,3,hotel,603
41, az,maricopa,SpringHill Suites Tempe at Arizona Mills Mall,Hotels,$$,3.0,46,hotel,603
42, az,maricopa,Holiday Inn Express,Hotels,$$,4.0,50,hotel,603
43, az,maricopa,Hilton Garden Inn Phoenix/Avondale,Hotels,$$,3.5,48,hotel,603
44, az,maricopa,Hampton Inn Phoenix/Chandler,Hotels,$$,3.5,37,hotel,603
45, az,maricopa,Courtyard Phoenix Downtown,Hotels,$$,3.5,19,hotel,603
46, az,maricopa,Super 8 by Wyndham Casa Grande,Hotels,$,3.0,10,hotel,603
47, az,maricopa,Courtyard by Marriott Tempe Downtown,Hotels,$$,3.0,53,hotel,603
48, az,maricopa,Cambria Hotel North Scottsdale Desert Ridge,Hotels,0,4.0,35,hotel,603
49, az,maricopa,Hyatt Place Tempe/Phoenix Airport,Hotels,$$,3.5,86,hotel,603
50, az,maricopa,Courtyard by Marriott Phoenix Camelback,Hotels,$$,3.5,46,hotel,603
51, az,maricopa,Residence Inn Phoenix Downtown,Hotels,$$$,4.0,45,hotel,603
52, az,maricopa,Homewood Suites by Hilton Phoenix Airport South,Hotels,$$,4.0,32,hotel,603
53, az,maricopa,Residence Inn by Marriott Phoenix Chandler/Fashion Center,Hotels,$$,3.5,19,hotel,603
54, az,maricopa,Hilton Garden Inn Phoenix Airport North,Hotels,$$,3.5,131,hotel,603
55, az,maricopa,GreenTree Inn & Suites Phoenix,Hotels,$$,4.0,60,hotel,603
56, az,maricopa,Residence Inn by Marriott Scottsdale Salt River,Hotels,0,5.0,4,hotel,603
57, az,maricopa,Quality Inn,Hotels,$$,2.5,40,hotel,603
58, az,maricopa,Grand Canyon University Hotel,Hotels,$$,3.5,71,hotel,603
59, az,maricopa,Homewood Suites by Hilton Phoenix/Chandler,Hotels,$$,3.5,34,hotel,603
60, az,maricopa,DoubleTree by Hilton Phoenix Chandler,Hotels,0,2.5,19,hotel,603
61, az,maricopa,Towneplace Suites Marriott,Hotels,$$$,3.0,4,hotel,603
62, az,maricopa,Quality Inn,Hotels,$$$,2.0,25,hotel,603
63, az,maricopa,Inn at Eagle Mountain,Hotels,$$,3.5,69,hotel,603
64, az,maricopa,Hampton Inn Phoenix-Midtown-Downtown Area,Hotels,$$,4.0,62,hotel,603
65, az,maricopa,Holiday Inn Phoenix-West,Hotels,$$,3.0,38,hotel,603
66, az,maricopa,"The Canyon Suites at The Phoenician, a Luxury Collection Resort",Hotels,$$$$,4.5,41,hotel,603
67, az,maricopa,Residence Inn by Marriott Tempe,Hotels,$$,3.5,24,hotel,603
